15819.4,17498.8,17947.9,0.395644,4.31727,5.61948,12/16/2018 00:01:25
14791.7,16012.7,17626.2,0.384892,0.652023,4.81767,12/16/2018 00:01:26
14541.7,16101.9,17607.6,-0.0112395,0.86538,4.76459,12/16/2018 00:01:26
14334.5,12917.8,16509.3,-0.522029,-3.9761,2.08114,12/16/2018 00:01:27
13765,9093.75,14179.4,-1.91047,-10,-0.651021,12/16/2018 00:01:27
14533.6,14732.6,16780.1,-0.0240341,0.569785,2.8115,12/16/2018 00:01:28
14598.4,15119.2,16796.3,0.127337,0.557487,2.8626,12/16/2018 00:01:28
15833.3,15066,16388.9,0.367074,0.545789,1.88065,12/16/2018 00:01:29
14903.9,16664.4,16765,0.35698,2.39762,2.81834,12/16/2018 00:01:29
15027.8,16569.4,17004.6,0.347377,1.16202,2.43818,12/16/2018 00:01:30
15637.7,14566,16611.1,0.338243,0.489856,1.49366,12/16/2018 00:01:30
14188.7,12629.6,15840.3,0.0581811,-3.5893,0.759247,12/16/2018 00:01:31
13533.6,12465.3,15262.7,-1.54401,-3.95642,0.789718,12/16/2018 00:01:31
15037,15287,15980.3,0.334809,0.550511,0.818703,12/16/2018 00:01:32
14086.8,13754.6,14173.6,-0.193709,-0.791135,0.538227,12/16/2018 00:01:32
13159.7,11380.8,11655.1,-2.45651,-6.57532,-5.57083,12/16/2018 00:01:33
13498.8,12655.1,10524.3,-1.61036,-3.40986,-8.23719,12/16/2018 00:01:33
13322.9,13376.2,9531.25,-2.0293,-1.62827,-10,12/16/2018 00:01:34
13495.4,12320.6,11116.9,-1.59564,-4.19644,-6.5168,12/16/2018 00:01:34
13589.1,13724.5,10393.5,-1.35911,-0.744767,-8.19789,12/16/2018 00:01:35
13939.8,13972.2,9980.32,-0.499364,-0.148015,-9.11054,12/16/2018 00:01:35
14922.5,14979.2,12328.7,0.374353,0.637953,-3.28854,12/16/2018 00:01:36
14963,15681.7,11218.8,0.361391,0.617469,-5.95986,12/16/2018 00:01:36
15737.3,16162,14130.8,0.349061,0.597985,1.19639,12/16/2018 00:01:37
17620.4,17969.9,14310.2,3.55547,4.64952,1.59184,12/16/2018 00:01:37
19526.6,19275.5,16431.7,8.15799,7.7729,1.89249,12/16/2018 00:01:38
19243.1,18247.7,17768.5,7.37914,5.18075,5.12807,12/16/2018 00:01:38
19235,18250,18598.4,7.28429,5.13002,7.0964,12/16/2018 00:01:39
19905.1,17298.6,18273.1,8.84763,2.75835,6.23231,12/16/2018 00:01:39
18574.1,17003.5,17451.4,5.52176,2.01293,4.17048,12/16/2018 00:01:40
16258.1,14201.4,16900.5,-0.0643955,0.040883,2.79267,12/16/2018 00:01:40
16324.1,14822.9,16561.3,0.00967926,0.284941,1.94681,12/16/2018 00:01:41
16627.3,13797.5,16789.4,0.762826,-0.93885,2.49276,12/16/2018 00:01:41
16643.5,14475.7,16729.2,0.808255,0.299368,2.33128,12/16/2018 00:01:42
16438.7,14221.1,16730.3,0.314331,0.107127,2.32171,12/16/2018 00:01:42
14428.2,11693.3,14672.5,-0.0133193,-6.05175,1.26125,12/16/2018 00:01:43
15550.9,15724.8,15616.9,-0.0000554025,0.365633,1.26094,12/16/2018 00:01:43
16879.6,14280.1,14952.5,1.4253,0.312881,1.26065,12/16/2018 00:01:44
17361.1,12864.6,15267.4,2.59657,-3.14067,1.26037,12/16/2018 00:01:44
17640,14015,14615.7,4.23764,-1.28017,1.05475,12/16/2018 00:01:45
17280.1,14517.4,14444.4,3.33106,-0.0450568,0.639058,12/16/2018 00:01:45
16912,13086.8,13975.7,2.41575,-3.53409,-0.497518,12/16/2018 00:01:46
18439.8,16780.1,14616.9,6.13167,2.57564,1.08231,12/16/2018 00:01:46
16713,14563.7,14379.6,1.87837,0.067585,0.504138,12/16/2018 00:01:47
16588,13439.8,14464.1,1.57492,-2.67542,0.715984,12/16/2018 00:01:47
17047.5,14445.6,13561.3,2.69942,-0.200134,-1.48095,12/16/2018 00:01:48
16930.6,16211.8,14511.6,2.40787,1.17735,0.860379,12/16/2018 00:01:48
17201.4,15791.7,14799.8,3.06501,0.400962,1.31989,12/16/2018 00:01:49
17151.6,15497.7,17616.9,2.93469,0.393132,5.50003,12/16/2018 00:01:49
17342.6,15353,16413.2,3.39335,0.385685,2.51982,12/16/2018 00:01:50
18436.3,15431.7,16474.5,6.04852,0.378601,2.65548,12/16/2018 00:01:50
20000,19039.4,18564.8,9.82326,8.02342,7.73566,12/16/2018 00:01:51
20000,18554.4,19232.6,9.75135,6.7579,9.29849,12/16/2018 00:01:51
